;ImageID;Xc;Yc;Orientation;Class;Full_Contain;Occlude;X1;X2;X3;X4;Y1;Y2;Y3;Y4;Xmin;Ymin;Xmax;Ymax;Xmin_rel;Ymin_rel;Xmax_rel;Ymax_rel
2885;00000872.txt;471.264241;207.266565;0.010695;5;1;1;449;494;496;448;201;201;214;214;448;201;496;214;0.875;0.392578125;0.96875;0.41796875
2886;00000873.txt;480.135506;49.561608;2.046492;1;1;0;481;488;480;472;40;43;59;57;472;40;488;59;0.921875;0.078125;0.953125;0.115234375
2887;00000874.txt;127.771125;415.201341;2.735299;11;1;1;115;137;140;120;417;407;415;423;115;407;140;423;0.224609375;0.794921875;0.2734375;0.826171875
2888;00000874.txt;251.240031;255.028013;-2.383711;1;1;0;246;261;256;243;246;260;264;251;243;246;261;264;0.474609375;0.48046875;0.509765625;0.515625
2889;00000874.txt;137.092393;247.086638;1.182478;1;1;0;137;144;138;131;238;254;257;240;131;238;144;257;0.255859375;0.46484375;0.28125;0.501953125
2890;00000874.txt;422.566489;217.613909;0.962471;1;1;0;421;431;425;415;208;223;227;213;415;208;431;227;0.810546875;0.40625;0.841796875;0.443359375
2891;00000874.txt;412.302620;223.264803;1.087017;1;1;1;412;420;413;406;214;230;232;218;406;214;420;232;0.79296875;0.41796875;0.8203125;0.453125
2892;00000874.txt;422.797139;165.141321;0.806672;1;1;0;420;432;426;415;157;169;173;161;415;157;432;173;0.810546875;0.306640625;0.84375;0.337890625
2893;00000874.txt;442.344619;194.203062;-2.229222;11;1;0;440;450;445;435;186;199;203;189;435;186;450;203;0.849609375;0.36328125;0.87890625;0.396484375
2894;00000875.txt;125.671787;237.738532;2.412738;11;1;0;130;135;121;116;229;234;246;242;116;229;135;246;0.2265625;0.447265625;0.263671875;0.48046875
2895;00000875.txt;228.334206;182.292458;0.830413;1;1;0;225;238;233;219;174;187;192;176;219;174;238;192;0.427734375;0.33984375;0.46484375;0.375
2896;00000875.txt;363.704960;126.764053;2.585427;11;1;1;352;358;377;370;130;136;125;117;352;117;377;136;0.6875;0.228515625;0.736328125;0.265625
2897;00000875.txt;479.213581;254.521989;-0.756280;5;1;0;489;497;470;462;238;247;271;264;462;238;497;271;0.90234375;0.46484375;0.970703125;0.529296875
2898;00000876.txt;429.764688;492.176902;-2.284423;2;1;0;426;444;434;416;479;499;506;485;416;479;444;506;0.8125;0.935546875;0.8671875;0.98828125
2899;00000876.txt;495.857644;470.849236;-0.815092;1;1;0;500;504;492;488;462;467;480;475;488;462;504;480;0.953125;0.90234375;0.984375;0.9375
2900;00000877.txt;484.044794;466.648151;1.212026;5;1;0;485;494;485;473;451;479;483;455;473;451;494;483;0.923828125;0.880859375;0.96484375;0.943359375
2901;00000877.txt;415.802168;46.984174;2.181523;11;1;0;420;426;413;405;35;39;59;55;405;35;426;59;0.791015625;0.068359375;0.83203125;0.115234375
2902;00000877.txt;383.474289;74.159993;-0.564198;5;1;0;397;402;371;365;60;69;89;80;365;60;402;89;0.712890625;0.1171875;0.78515625;0.173828125
2903;00000879.txt;215.347370;451.875898;-2.403036;1;1;0;227;211;204;221;457;442;447;463;204;442;227;463;0.3984375;0.86328125;0.443359375;0.904296875
2904;00000880.txt;25.514549;133.398804;-0.445016;1;1;0;32;35;19;16;127;133;140;135;16;127;35;140;0.03125;0.248046875;0.068359375;0.2734375
2905;00000880.txt;261.971099;15.575201;-0.185753;5;1;0;242;280;282;245;13;7;18;25;242;7;282;25;0.47265625;0.013671875;0.55078125;0.048828125
2906;00000880.txt;293.209049;10.825857;2.902657;1;1;0;283;302;305;285;10;5;13;17;283;5;305;17;0.552734375;0.009765625;0.595703125;0.033203125
2907;00000880.txt;391.039071;245.288495;2.613519;1;1;0;397;401;386;382;238;244;253;247;382;238;401;253;0.74609375;0.46484375;0.783203125;0.494140625
2908;00000881.txt;212.385747;44.925117;2.660196;1;1;0;219;223;206;202;38;44;53;46;202;38;223;53;0.39453125;0.07421875;0.435546875;0.103515625
2909;00000881.txt;38.059049;336.553552;0.961338;1;1;0;36;46;40;31;329;342;345;332;31;329;46;345;0.060546875;0.642578125;0.08984375;0.673828125
2910;00000881.txt;228.338381;226.674834;2.663592;11;1;0;237;241;220;216;218;225;236;229;216;218;241;236;0.421875;0.42578125;0.470703125;0.4609375
2911;00000881.txt;7.816467;187.684863;1.039072;1;1;0;5;16;10;1;178;195;198;181;1;178;16;198;0.001953125;0.34765625;0.03125;0.38671875
2912;00000881.txt;314.311653;4.033233;-0.296546;1;0;1;304;307;326;321;3;11;5;-3;304;-3;326;11;0.59375;-0.005859375;0.63671875;0.021484375
2913;00000882.txt;189.946085;76.548793;-2.847047;11;1;0;180;202;201;178;70;77;84;77;178;70;202;84;0.34765625;0.13671875;0.39453125;0.1640625
2914;00000882.txt;133.678844;30.898014;0.301345;5;1;1;116;154;151;115;21;33;41;30;115;21;154;41;0.224609375;0.041015625;0.30078125;0.080078125
2915;00000882.txt;492.382052;171.547717;2.337678;1;1;0;496;502;489;483;163;167;182;176;483;163;502;182;0.943359375;0.318359375;0.98046875;0.35546875
2916;00000882.txt;334.885515;300.078641;2.377025;1;1;0;339;344;332;326;292;297;309;304;326;292;344;309;0.63671875;0.5703125;0.671875;0.603515625
2917;00000882.txt;372.436323;474.775584;-0.802346;11;1;1;378;382;368;363;465;470;485;480;363;465;382;485;0.708984375;0.908203125;0.74609375;0.947265625
2918;00000882.txt;337.369481;447.036143;0.707127;1;1;0;333;347;342;329;439;451;456;444;329;439;347;456;0.642578125;0.857421875;0.677734375;0.890625
2919;00000883.txt;144.246058;223.354185;2.629854;1;1;0;151;156;138;133;214;223;232;225;133;214;156;232;0.259765625;0.41796875;0.3046875;0.453125
2920;00000883.txt;153.671797;249.183161;2.477098;1;1;0;159;164;149;144;240;247;258;253;144;240;164;258;0.28125;0.46875;0.3203125;0.50390625
2921;00000883.txt;386.589198;173.517103;-0.367532;5;1;0;361;408;413;366;178;160;170;188;361;160;413;188;0.705078125;0.3125;0.806640625;0.3671875
2922;00000883.txt;452.324553;169.171470;2.677945;11;1;0;441;460;465;444;171;161;168;178;441;161;465;178;0.861328125;0.314453125;0.908203125;0.34765625
2923;00000884.txt;213.233631;34.916505;2.601173;11;1;0;220;224;208;202;27;33;44;37;202;27;224;44;0.39453125;0.052734375;0.4375;0.0859375
2924;00000884.txt;144.669091;90.160910;-0.455101;5;1;0;160;165;131;124;76;87;104;94;124;76;165;104;0.2421875;0.1484375;0.322265625;0.203125
2925;00000884.txt;256.633339;124.556928;2.592440;1;1;0;263;268;251;246;117;123;133;127;246;117;268;133;0.48046875;0.228515625;0.5234375;0.259765625
2926;00000884.txt;263.339981;138.550594;2.521344;1;1;0;269;272;258;255;131;137;146;142;255;131;272;146;0.498046875;0.255859375;0.53125;0.28515625
2927;00000884.txt;292.874997;198.329983;2.716143;1;1;0;300;303;288;283;192;198;205;199;283;192;303;205;0.552734375;0.375;0.591796875;0.400390625
2928;00000884.txt;378.436962;418.099989;-0.340218;5;1;0;363;390;396;366;418;408;418;428;363;408;396;428;0.708984375;0.796875;0.7734375;0.8359375
2929;00000885.txt;39.142787;340.603689;-0.469112;1;1;0;46;51;33;27;332;341;348;343;27;332;51;348;0.052734375;0.6484375;0.099609375;0.6796875
2930;00000885.txt;249.847823;198.985973;2.432967;1;1;0;253;260;247;241;192;196;207;202;241;192;260;207;0.470703125;0.375;0.5078125;0.404296875
2931;00000885.txt;261.603553;202.941171;2.366096;1;1;0;265;271;259;252;195;199;212;207;252;195;271;212;0.4921875;0.380859375;0.529296875;0.4140625
2932;00000885.txt;371.904313;53.205717;0.113603;5;1;0;355;391;390;352;46;50;61;57;352;46;391;61;0.6875;0.08984375;0.763671875;0.119140625
2933;00000886.txt;82.974797;325.643914;-2.473304;9;1;0;77;95;90;71;315;330;337;322;71;315;95;337;0.138671875;0.615234375;0.185546875;0.658203125
2934;00000886.txt;89.490366;312.316614;-2.553590;1;1;0;83;101;96;78;303;316;321;310;78;303;101;321;0.15234375;0.591796875;0.197265625;0.626953125
2935;00000886.txt;156.630938;171.165648;-1.125780;1;1;0;156;165;157;149;162;164;181;178;149;162;165;181;0.291015625;0.31640625;0.322265625;0.353515625
2936;00000886.txt;183.281085;51.914257;-0.596826;11;1;1;190;196;177;171;42;49;62;55;171;42;196;62;0.333984375;0.08203125;0.3828125;0.12109375
2937;00000886.txt;193.354612;22.832369;-0.601776;11;1;1;201;207;186;180;12;20;34;27;180;12;207;34;0.3515625;0.0234375;0.404296875;0.06640625
2938;00000886.txt;258.271188;211.545626;0.722419;1;1;0;253;268;263;249;202;216;220;209;249;202;268;220;0.486328125;0.39453125;0.5234375;0.4296875
2939;00000886.txt;225.281343;242.893442;2.298566;1;1;0;228;235;222;217;233;240;252;248;217;233;235;252;0.423828125;0.455078125;0.458984375;0.4921875
2940;00000888.txt;437.874174;273.008549;-0.028977;1;1;0;429;447;447;430;270;270;276;277;429;270;447;277;0.837890625;0.52734375;0.873046875;0.541015625
2941;00000888.txt;212.900000;508.300000;0.785412;1;0;1;210;221;217;204;501;512;517;505;204;501;221;517;0.3984375;0.978515625;0.431640625;1.009765625
2942;00000888.txt;466.123084;282.725749;0.966017;11;1;0;465;475;469;456;272;290;293;277;456;272;475;293;0.890625;0.53125;0.927734375;0.572265625
2943;00000889.txt;397.520506;56.731203;2.252402;1;1;0;400;406;395;390;48;53;66;62;390;48;406;66;0.76171875;0.09375;0.79296875;0.12890625
2944;00000889.txt;399.860636;75.912598;-0.811479;5;1;0;403;411;397;389;65;72;87;80;389;65;411;87;0.759765625;0.126953125;0.802734375;0.169921875
2945;00000890.txt;453.643317;241.134381;2.591427;11;1;0;461;465;447;442;233;239;250;244;442;233;465;250;0.86328125;0.455078125;0.908203125;0.48828125
2946;00000891.txt;13.631039;123.711433;-1.944841;23;1;1;15;23;14;3;138;136;109;112;3;109;23;138;0.005859375;0.212890625;0.044921875;0.26953125
2947;00000891.txt;180.981010;336.870244;-2.011327;1;1;0;181;189;182;173;326;345;346;330;173;326;189;346;0.337890625;0.63671875;0.369140625;0.67578125
2948;00000891.txt;211.782723;484.397614;1.197809;5;1;0;200;210;225;213;469;466;500;504;200;466;225;504;0.390625;0.91015625;0.439453125;0.984375
2949;00000891.txt;285.195532;292.458231;1.178456;1;1;0;285;291;285;279;284;298;302;287;279;284;291;302;0.544921875;0.5546875;0.568359375;0.58984375
2950;00000891.txt;285.294651;240.916450;1.167594;5;1;0;283;298;289;273;221;256;262;226;273;221;298;262;0.533203125;0.431640625;0.58203125;0.51171875
2951;00000892.txt;320.131976;255.559337;1.420674;10;1;0;323;328;318;313;241;269;272;241;313;241;328;272;0.611328125;0.470703125;0.640625;0.53125
2952;00000893.txt;402.123096;106.207790;0.759317;1;1;1;397;412;407;393;97;111;116;102;393;97;412;116;0.767578125;0.189453125;0.8046875;0.2265625
2953;00000894.txt;145.161959;411.281487;-3.129545;1;1;0;135;156;156;135;407;408;415;415;135;407;156;415;0.263671875;0.794921875;0.3046875;0.810546875
2954;00000894.txt;167.853852;411.836640;-3.116598;1;1;0;158;178;178;158;408;408;416;416;158;408;178;416;0.30859375;0.796875;0.34765625;0.8125
2955;00000894.txt;126.286746;503.436941;-3.141592;1;1;0;117;135;135;119;500;500;507;508;117;500;135;508;0.228515625;0.9765625;0.263671875;0.9921875
2956;00000894.txt;470.442350;327.154050;1.570797;5;1;0;464;477;477;465;309;308;347;346;464;308;477;347;0.90625;0.6015625;0.931640625;0.677734375
2957;00000895.txt;24.221040;416.482771;-3.130099;1;1;0;13;35;35;14;412;413;421;421;13;412;35;421;0.025390625;0.8046875;0.068359375;0.822265625
2958;00000896.txt;158.177464;442.070094;3.093437;1;1;0;148;168;169;148;439;437;446;446;148;437;169;446;0.2890625;0.853515625;0.330078125;0.87109375
2959;00000896.txt;219.808774;437.592258;-0.025635;1;1;0;210;230;230;210;435;434;441;442;210;434;230;442;0.41015625;0.84765625;0.44921875;0.86328125
2960;00000897.txt;89.871201;249.153763;-2.883586;1;1;0;82;100;99;81;243;248;255;251;81;243;100;255;0.158203125;0.474609375;0.1953125;0.498046875
2961;00000897.txt;149.155676;213.509204;-1.597106;1;1;0;145;154;154;146;204;204;223;223;145;204;154;223;0.283203125;0.3984375;0.30078125;0.435546875
2962;00000897.txt;172.518561;217.572314;-1.611590;11;1;0;167;177;179;168;205;206;230;230;167;205;179;230;0.326171875;0.400390625;0.349609375;0.44921875
2963;00000897.txt;183.045711;217.018253;-1.594888;1;1;0;178;188;188;180;207;207;228;228;178;207;188;228;0.34765625;0.404296875;0.3671875;0.4453125
2964;00000898.txt;284.658934;494.472594;2.806856;1;1;0;292;295;278;274;488;495;502;494;274;488;295;502;0.53515625;0.953125;0.576171875;0.98046875
2965;00000898.txt;449.650834;432.913595;2.759214;11;1;0;460;463;441;436;425;433;442;434;436;425;463;442;0.8515625;0.830078125;0.904296875;0.86328125
2966;00000899.txt;41.673400;115.253620;0.993863;1;1;0;40;50;44;34;106;122;125;109;34;106;50;125;0.06640625;0.20703125;0.09765625;0.244140625
2967;00000900.txt;89.641708;17.495817;1.669071;1;1;0;87;95;93;85;8;9;27;26;85;8;95;27;0.166015625;0.015625;0.185546875;0.052734375
2968;00000901.txt;457.283809;15.579554;-0.214593;1;1;0;467;468;449;447;11;17;22;14;447;11;468;22;0.873046875;0.021484375;0.9140625;0.04296875
2969;00000902.txt;405.951884;407.480647;-1.548822;5;1;0;402;411;411;401;396;396;419;419;401;396;411;419;0.783203125;0.7734375;0.802734375;0.818359375
2970;00000902.txt;422.209766;445.858920;1.051650;5;1;0;420;436;426;408;428;459;463;434;408;428;436;463;0.796875;0.8359375;0.8515625;0.904296875
2971;00000902.txt;398.675926;361.616331;1.633215;9;1;0;395;404;402;394;349;350;374;374;394;349;404;374;0.76953125;0.681640625;0.7890625;0.73046875
2972;00000903.txt;484.684670;341.435438;-0.418224;4;1;1;477;488;493;481;340;335;344;348;477;335;493;348;0.931640625;0.654296875;0.962890625;0.6796875
2973;00000904.txt;316.408186;19.026313;2.402890;1;1;0;321;326;312;307;11;15;28;23;307;11;326;28;0.599609375;0.021484375;0.63671875;0.0546875
2974;00000905.txt;387.327385;361.656461;-0.350045;1;1;0;378;394;397;381;362;356;362;368;378;356;397;368;0.73828125;0.6953125;0.775390625;0.71875
2975;00000906.txt;379.143320;171.653112;-1.098428;5;1;0;383;394;377;365;152;158;191;187;365;152;394;191;0.712890625;0.296875;0.76953125;0.373046875
2976;00000907.txt;43.353066;159.109094;2.611035;11;1;0;51;55;37;31;151;157;169;161;31;151;55;169;0.060546875;0.294921875;0.107421875;0.330078125
2977;00000908.txt;365.514667;172.338792;1.137442;1;1;0;366;373;366;357;163;179;183;166;357;163;373;183;0.697265625;0.318359375;0.728515625;0.357421875
2978;00000909.txt;64.947220;487.001451;-1.600639;1;1;0;61;69;70;61;478;479;496;495;61;478;70;496;0.119140625;0.93359375;0.13671875;0.96875
2979;00000909.txt;273.046701;460.764992;0.752801;10;1;0;265;288;283;258;447;467;477;453;258;447;288;477;0.50390625;0.873046875;0.5625;0.931640625
2980;00000909.txt;329.901834;374.842992;1.559808;10;1;0;324;336;336;324;364;364;387;386;324;364;336;387;0.6328125;0.7109375;0.65625;0.755859375
2981;00000909.txt;435.448689;504.322673;-0.023805;10;1;0;425;446;446;426;500;500;509;509;425;500;446;509;0.830078125;0.9765625;0.87109375;0.994140625
2982;00000910.txt;464.698264;502.474125;-0.121619;11;1;0;453;475;477;454;500;496;506;508;453;496;477;508;0.884765625;0.96875;0.931640625;0.9921875
2983;00000911.txt;6.883973;422.143587;-1.647569;1;1;0;3;10;12;4;413;413;432;432;3;413;12;432;0.005859375;0.806640625;0.0234375;0.84375
2984;00000911.txt;93.312495;337.116607;3.128080;1;1;0;84;103;103;84;333;333;341;342;84;333;103;342;0.1640625;0.650390625;0.201171875;0.66796875
2985;00000911.txt;94.153422;354.122004;-3.079943;1;1;0;84;104;105;84;349;349;361;358;84;349;105;361;0.1640625;0.681640625;0.205078125;0.705078125
2986;00000912.txt;67.863961;54.920036;1.193030;1;1;0;68;74;68;62;46;62;64;49;62;46;74;64;0.12109375;0.08984375;0.14453125;0.125
2987;00000912.txt;54.296035;52.175961;1.207403;1;1;0;55;62;54;48;42;60;62;45;48;42;62;62;0.09375;0.08203125;0.12109375;0.12109375
2988;00000912.txt;185.165157;14.935882;1.149377;11;1;1;184;194;187;177;3;25;27;5;177;3;194;27;0.345703125;0.005859375;0.37890625;0.052734375
2989;00000912.txt;246.566428;22.558312;2.861643;23;1;1;256;258;238;235;16;24;29;23;235;16;258;29;0.458984375;0.03125;0.50390625;0.056640625
2990;00000912.txt;232.947686;54.775784;-1.964247;23;1;1;233;243;234;223;40;66;70;44;223;40;243;70;0.435546875;0.078125;0.474609375;0.13671875
2991;00000913.txt;341.393911;144.719913;1.534116;10;1;0;336;347;347;337;132;131;159;158;336;131;347;159;0.65625;0.255859375;0.677734375;0.310546875
2992;00000914.txt;183.739106;72.436326;1.933341;4;1;0;182;192;187;176;64;67;82;78;176;64;192;82;0.34375;0.125;0.375;0.16015625
2993;00000914.txt;421.054652;300.114865;1.517513;11;1;0;417;424;426;417;291;291;310;310;417;291;426;310;0.814453125;0.568359375;0.83203125;0.60546875
2994;00000914.txt;371.407770;226.425908;1.563104;5;1;0;365;378;378;365;210;211;244;242;365;210;378;244;0.712890625;0.41015625;0.73828125;0.4765625
2995;00000914.txt;326.342095;160.462648;1.479448;5;1;0;319;332;334;323;144;144;176;178;319;144;334;178;0.623046875;0.28125;0.65234375;0.34765625
2996;00000914.txt;248.926618;163.588117;1.527812;11;1;0;245;253;255;245;152;152;176;175;245;152;255;176;0.478515625;0.296875;0.498046875;0.34375
2997;00000915.txt;351.401971;335.741838;1.543331;10;1;0;345;359;359;343;359;359;313;313;343;313;359;359;0.669921875;0.611328125;0.701171875;0.701171875
2998;00000916.txt;68.964979;18.175005;-2.774419;11;1;1;63;79;76;59;12;18;25;19;59;12;79;25;0.115234375;0.0234375;0.154296875;0.048828125
2999;00000916.txt;95.520541;78.220084;0.294937;11;1;0;86;107;104;86;72;78;85;79;86;72;107;85;0.16796875;0.140625;0.208984375;0.166015625
3000;00000917.txt;183.878441;132.666092;-1.629552;4;1;0;178;191;191;176;141;142;124;125;176;124;191;142;0.34375;0.2421875;0.373046875;0.27734375
3001;00000918.txt;252.120856;72.661179;0.636508;4;1;0;249;261;255;244;65;74;81;73;244;65;261;81;0.4765625;0.126953125;0.509765625;0.158203125
3002;00000918.txt;380.969773;49.351497;1.444204;2;1;0;377;389;385;374;63;63;35;36;374;35;389;63;0.73046875;0.068359375;0.759765625;0.123046875
3003;00000918.txt;392.550949;141.041956;-2.867934;2;1;0;380;407;407;377;133;140;150;142;377;133;407;150;0.736328125;0.259765625;0.794921875;0.29296875
3004;00000918.txt;392.022065;312.662936;-0.077622;11;1;1;380;402;405;382;311;309;315;317;380;309;405;317;0.7421875;0.603515625;0.791015625;0.619140625
3005;00000918.txt;468.133382;330.193204;-1.583296;11;1;0;464;473;473;464;320;320;340;340;464;320;473;340;0.90625;0.625;0.923828125;0.6640625
3006;00000918.txt;438.534537;400.314278;1.522447;4;1;0;433;444;445;433;393;393;408;408;433;393;445;408;0.845703125;0.767578125;0.869140625;0.796875
3007;00000918.txt;422.237553;340.323761;1.113728;4;1;0;423;431;422;415;331;346;350;335;415;331;431;350;0.810546875;0.646484375;0.841796875;0.68359375
3008;00000918.txt;468.661933;355.387459;-1.625687;23;1;0;464;473;474;465;344;344;367;367;464;344;474;367;0.90625;0.671875;0.92578125;0.716796875
3009;00000918.txt;417.744871;421.984861;-3.058452;4;1;0;410;425;426;411;417;417;429;426;410;417;426;429;0.80078125;0.814453125;0.83203125;0.837890625
3010;00000918.txt;498.595771;436.138684;1.583142;1;1;0;494;504;504;494;426;426;447;446;494;426;504;447;0.96484375;0.83203125;0.984375;0.873046875
3011;00000918.txt;477.718014;456.399798;1.570797;11;1;0;474;482;482;474;444;444;469;469;474;444;482;469;0.92578125;0.8671875;0.94140625;0.916015625
3012;00000918.txt;451.466657;474.370525;1.870573;1;1;0;450;458;453;446;467;469;483;480;446;467;458;483;0.87109375;0.912109375;0.89453125;0.943359375
3013;00000918.txt;392.268966;187.939542;-0.044914;11;1;1;404;404;382;381;184;192;192;186;381;184;404;192;0.744140625;0.359375;0.7890625;0.375
3014;00000918.txt;406.892205;250.660905;1.249046;4;1;0;410;415;404;399;242;257;260;245;399;242;415;260;0.779296875;0.47265625;0.810546875;0.5078125
3015;00000919.txt;366.120637;449.960265;1.581106;11;1;0;362;370;370;363;462;463;438;439;362;438;370;463;0.70703125;0.85546875;0.72265625;0.904296875
3016;00000920.txt;411.632829;112.830288;-2.785156;9;1;0;401;425;422;399;105;113;122;113;399;105;425;122;0.779296875;0.205078125;0.830078125;0.23828125
3017;00000920.txt;335.185592;112.149461;2.799060;2;1;0;349;354;321;317;102;112;124;113;317;102;354;124;0.619140625;0.19921875;0.69140625;0.2421875
3018;00000921.txt;457.745526;369.641162;-1.174186;2;1;0;459;469;457;447;353;358;387;382;447;353;469;387;0.873046875;0.689453125;0.916015625;0.755859375
